271357;/player/271357/rildo-g-de-amorim-filho/230009;23;9;2023-01-13 00:00:00.0;Rildo;Rildo G. de Amorim Filho;RM, LM, CAM;69;77;3100000;3000;22;2000-01-21 00:00:00.0;178;76;308;1438;Santa Clara;SUB;37;null;2022-08-09 00:00:00.0;2027;54;Brazil;null;null;null;Right;5;4;1;Medium/Low;Normal (170-185);No;7100000;null;Flair, Technical Dribbler (AI);70;65;62;75;37;60;61;67;42;65;64;80;60;53;60;75;73;68;72;61;66;66;43;55;70;63;47;30;68;62;58;60;38;40;32;5;13;10;8;7;null;66+2;66+2;66+2;69;69;69;69;69;68+2;68+2;68+2;68+2;63+2;63+2;63+2;68+2;53+2;52+2;52+2;52+2;53+2;50+2;46+2;46+2;46+2;50+2;14+2;https://cdn.sofifa.net/players/271/357/23_120.png
236424;/player/236424/arkadiusz-moczadlo/170087;17;87;2017-08-10 00:00:00.0;A. Moczadło;Arkadiusz Moczadło;GK;54;69;130000;500;19;1997-03-13 00:00:00.0;183;78;66;111082;Arka Gdynia;SUB;30;null;2016-07-01 00:00:00.0;2018;37;Poland;null;null;null;Right;3;1;1;Medium/Medium;Normal (170-185);No;null;null;null;null;null;null;null;null;null;34;7;15;47;24;31;41;11;45;24;34;38;41;43;51;21;55;23;57;12;34;22;9;47;29;28;21;21;26;52;57;54;59;47;36;23+1;23+1;23+1;29;27;27;27;29;32+1;32+1;32+1;32+1;34+1;34+1;34+1;32+1;30+1;33+1;33+1;33+1;30+1;29+1;29+1;29+1;29+1;29+1;53+1;https://cdn.sofifa.net/players/236/424/17_120.png
190807;/player/190807/yazalde-gomes-pinto/210050;21;50;2021-07-09 00:00:00.0;Yazalde;Yazalde Gomes Pinto;ST;64;64;500000;3000;31;1988-09-21 00:00:00.0;180;75;330;114147;Hermannstadt;SUB;28;null;2021-03-14 00:00:00.0;2022;38;Portugal;null;null;null;Right;3;3;1;Medium/Medium;Normal (170-185);No;675000;null;Technical Dribbler (AI);58;64;62;63;30;71;61;63;60;64;61;62;62;54;59;64;65;53;64;58;60;70;79;58;80;61;65;35;64;66;63;68;23;26;25;10;8;15;11;6;null;64;64;64;62;63;63;63;62;63+1;63+1;63+1;62+2;59+2;59+2;59+2;62+2;48+2;49+2;49+2;49+2;48+2;45+2;45+2;45+2;45+2;45+2;14+2;https://cdn.sofifa.net/players/190/807/21_120.png
240125;/player/240125/jose-luis-trapaga-fuentevilla/180001;18;1;2017-08-28 00:00:00.0;Trápaga;José Luis Trápaga Fuentevilla;RB, RM;63;76;600000;1000;19;1998-05-21 00:00:00.0;170;63;54;110704;FC Barcelona B;RES;31;null;2017-07-25 00:00:00.0;2019;45;Spain;null;null;null;Right;3;3;1;Medium/Medium;Normal (170-);No;1300000;null;null;70;38;58;58;61;61;61;30;56;60;32;58;59;34;56;59;69;70;59;58;59;55;58;65;61;35;57;62;55;60;41;52;60;64;62;6;8;6;14;11;null;52+1;52+1;52+1;56;55;55;55;56;56+1;56+1;56+1;59+1;58+1;58+1;58+1;59+1;62+1;60+1;60+1;60+1;62+1;62+1;61+1;61+1;61+1;62+1;15+1;https://cdn.sofifa.net/players/240/125/18_120.png
217168;/player/217168/javier-abella/220048;22;48;2022-05-06 00:00:00.0;J. Abella;José Javier Abella Fanjul;RWB, RB;71;71;1800000;9000;27;1994-02-10 00:00:00.0;176;74;341;101114;Atlas;RWB;4;null;2020-01-01 00:00:00.0;2022;83;Mexico;null;null;null;Right;2;2;1;Low/Medium;Lean (170-185);No;3100000;null;Long Throw-in, Solid Player;74;49;62;62;68;66;61;42;59;69;38;57;55;44;61;67;74;74;68;67;66;62;66;80;62;50;60;69;63;56;46;65;66;70;70;9;10;12;16;15;null;59+2;59+2;59+2;62;61;61;61;62;62+2;62+2;62+2;64+2;64+2;64+2;64+2;64+2;69+2;67+2;67+2;67+2;69+2;69+2;66+2;66+2;66+2;69+2;18+2;https://cdn.sofifa.net/players/217/168/22_120.png
256201;/player/256201/ho-young-sung/210051;21;51;2021-07-12 00:00:00.0;Sung Ho Young;Ho Young Sung;CAM;53;60;190000;850;21;1999-01-08 00:00:00.0;173;68;83;1476;Busan I'Park;SUB;19;null;2020-01-06 00:00:00.0;2022;167;Korea Republic;null;null;null;Right;3;2;1;High/Medium;Normal (170-185);No;276000;null;null;54;39;56;53;34;45;41;35;30;63;40;49;43;40;63;58;54;54;48;48;68;48;56;48;43;35;44;23;45;60;48;54;32;41;41;11;7;13;10;13;null;45+2;45+2;45+2;50;50;50;50;50;53+2;53+2;53+2;52+2;53+2;53+2;53+2;52+2;45+2;47+2;47+2;47+2;45+2;43+2;40+2;40+2;40+2;43+2;15+2;https://cdn.sofifa.net/players/256/201/21_120.png
252753;/player/252753/arda-kizildag/230009;23;9;2023-01-13 00:00:00.0;A. Kızıldağ;Arda Kızıldağ;CB, RB;64;73;1200000;3000;23;1998-10-15 00:00:00.0;187;77;68;110776;Gaziantep F.K.;SUB;4;null;2022-06-17 00:00:00.0;2025;48;Turkey;null;null;null;Right;3;2;1;Medium/High;Lean (185+);No;2600000;null;Dives Into Tackles (AI);62;37;48;51;67;64;36;34;69;61;29;56;28;33;59;40;54;69;57;49;63;46;72;65;64;31;62;63;46;39;53;57;68;68;62;10;13;14;13;9;null;49+2;49+2;49+2;47;48;48;48;47;48+2;48+2;48+2;50+2;52+2;52+2;52+2;50+2;57+2;59+2;59+2;59+2;57+2;59+2;64+2;64+2;64+2;59+2;16+2;https://cdn.sofifa.net/players/252/753/23_120.png
228703;/player/228703/quincy-boogers/150059;15;59;2015-09-10 00:00:00.0;Q. Boogers;Quincy Boogers;CAM;58;67;120000;2000;18;1995-12-28 00:00:00.0;177;68;10;100626;FC Dordrecht;SUB;16;null;2014-07-01 00:00:00.0;2016;34;Netherlands;null;null;null;Right;3;3;1;Medium/Medium;Normal (170-185);No;null;null;null;64;47;59;58;30;54;58;42;33;63;53;55;50;44;60;60;66;63;58;55;75;55;68;44;58;49;55;23;59;60;43;null;31;32;32;9;10;10;7;5;null;52;52;52;58;54;54;54;58;58;58;58;59;53;53;53;59;46;48;48;48;46;42;41;41;41;42;11;https://cdn.sofifa.net/players/228/703/15_120.png
241712;/player/241712/rhys-kavanagh/200056;20;56;2020-08-12 00:00:00.0;R. Kavanagh;Rhys Kavanagh;ST;53;59;80000;1000;20;1998-09-29 00:00:00.0;178;70;60;1962;Bristol Rovers;RES;37;null;2017-08-24 00:00:00.0;2020;50;Wales;null;null;null;Right;3;2;1;Medium/Medium;Normal (170-185);No;156000;null;null;63;53;39;46;25;58;32;55;55;41;42;46;40;31;33;40;69;58;56;48;66;55;65;55;61;50;54;19;51;49;58;46;16;27;26;15;14;14;11;12;null;52+2;52+2;52+2;48;49;49;49;48;47+2;47+2;47+2;47+2;42+2;42+2;42+2;47+2;37+2;35+2;35+2;35+2;37+2;37+2;36+2;36+2;36+2;37+2;17+2;https://cdn.sofifa.net/players/241/712/20_120.png
200881;/player/200881/ronaldo-pompeu-da-silva/180034;18;34;2018-01-15 00:00:00.0;Ronaldo;Ronaldo Pompeu da Silva;CM, CDM;65;65;550000;2000;27;1990-04-08 00:00:00.0;178;78;32;112225;Novara;SUB;20;null;2017-07-22 00:00:00.0;2020;54;Brazil;null;null;null;Right;3;3;1;Medium/Medium;Lean (170-185);No;853000;null;null;65;53;66;64;57;61;58;46;61;66;47;60;73;75;70;67;63;66;70;62;68;65;60;58;62;52;63;57;65;66;64;59;55;57;58;12;9;10;7;7;null;60+1;60+1;60+1;61;62;62;62;61;63+1;63+1;63+1;62+1;64+1;64+1;64+1;62+1;60+1;62+1;62+1;62+1;60+1;60+1;60+1;60+1;60+1;60+1;15+1;https://cdn.sofifa.net/players/200/881/18_120.png
179961;/player/179961/michael-woods/170046;17;46;2017-03-16 00:00:00.0;M. Woods;Michael James Woods;CM, CAM;63;65;400000;3000;26;1990-04-06 00:00:00.0;183;79;61;1941;Hartlepool United;RCM;14;null;2014-08-08 00:00:00.0;2018;14;England;null;null;null;Right;3;2;1;Medium/Medium;Normal (170-185);No;null;null;Injury Prone;70;56;60;60;51;67;55;50;51;69;42;56;44;47;67;66;68;71;62;59;56;72;49;73;65;59;68;55;63;52;45;62;60;44;37;10;15;13;7;13;null;60+1;60+1;60+1;61;61;61;61;61;61+1;61+1;61+1;62+1;62+1;62+1;62+1;62+1;58+1;60+1;60+1;60+1;58+1;57+1;55+1;55+1;55+1;57+1;17+1;https://cdn.sofifa.net/players/179/961/17_120.png
267994;/player/267994/slawomir-abramowicz/230009;23;9;2023-01-13 00:00:00.0;S. Abramowicz;Sławomir Abramowicz;GK;52;69;180000;500;18;2004-06-09 00:00:00.0;188;78;66;110745;Jagiellonia Białystok;SUB;50;null;2021-08-09 00:00:00.0;2024;37;Poland;null;null;null;Left;1;1;1;Medium/Medium;Normal (185+);No;356000;null;null;null;null;null;null;null;null;14;7;12;20;7;10;12;13;27;14;29;30;39;47;35;40;41;16;41;9;16;9;7;25;10;33;8;14;12;50;57;53;51;48;29;19+2;19+2;19+2;18;19;19;19;18;19+2;19+2;19+2;19+2;20+2;20+2;20+2;19+2;18+2;19+2;19+2;19+2;18+2;18+2;18+2;18+2;18+2;18+2;51+2;https://cdn.sofifa.net/players/267/994/23_120.png
263165;/player/263165/sion-spence/220061;22;61;2022-07-06 00:00:00.0;S. Spence;Sion Spence;CAM;59;63;325000;6000;20;2000-10-02 00:00:00.0;178;77;61;1962;Bristol Rovers;RES;24;Crystal Palace;null;2022;50;Wales;null;null;null;Right;3;2;1;High/Medium;Normal (170-185);No;null;null;null;67;55;57;61;46;57;54;55;51;60;46;59;54;49;54;60;69;65;71;56;66;54;57;63;58;55;45;43;58;58;55;57;46;46;44;13;12;10;11;11;null;57+2;57+2;57+2;59;59;59;59;59;59+2;59+2;59+2;59+2;57+2;57+2;57+2;59+2;54+2;52+2;52+2;52+2;54+2;53+2;50+2;50+2;50+2;53+2;17+2;https://cdn.sofifa.net/players/263/165/22_120.png
235543;/player/235543/cristian-rivas/170029;17;29;2017-01-17 00:00:00.0;C. Rivas;Cristian Mauricio Rivas Vásquez;CB;57;62;130000;500;25;1991-02-13 00:00:00.0;176;74;336;112523;La Equidad;SUB;28;null;2016-07-13 00:00:00.0;2020;56;Colombia;null;null;null;Left;2;2;1;Medium/Medium;Stocky (170-185);No;null;null;null;65;25;36;37;59;55;22;22;42;51;22;22;29;23;28;52;68;63;40;61;71;36;68;65;53;16;44;61;29;34;36;35;64;60;58;6;13;11;8;14;null;39+1;39+1;39+1;39;40;40;40;39;40+1;40+1;40+1;41+1;43+1;43+1;43+1;41+1;54+1;53+1;53+1;53+1;54+1;56+1;56+1;56+1;56+1;56+1;16+1;https://cdn.sofifa.net/players/235/543/17_120.png
268313;/player/268313/jose-joaquim-de-carvalho/230009;23;9;2023-01-13 00:00:00.0;Zeca;Jose Joaquim de Carvalho;ST, LW;67;70;1400000;3000;25;1997-03-10 00:00:00.0;190;84;83;2056;Daegu;SUB;90;null;2023-01-05 00:00:00.0;2027;54;Brazil;null;null;null;Right;3;3;1;High/Medium;Normal (185+);No;1900000;null;null;68;66;48;61;24;73;42;67;70;51;67;61;61;46;35;64;62;72;61;58;54;70;77;64;84;58;56;16;72;55;68;51;23;16;22;12;6;5;13;8;null;67+2;67+2;67+2;60;63;63;63;60;59+2;59+2;59+2;59+2;52+2;52+2;52+2;59+2;43+2;41+2;41+2;41+2;43+2;41+2;41+2;41+2;41+2;41+2;15+2;https://cdn.sofifa.net/players/268/313/23_120.png
270944;/player/270944/ben-nelson/230008;23;8;2022-12-17 00:00:00.0;B. Nelson;Ben Nelson;CB;58;78;525000;3000;18;2004-03-18 00:00:00.0;187;74;61;1955;Rochdale;SUB;16;Leicester City;null;2023;14;England;null;null;null;Right;4;2;1;High/Medium;Normal (185+);No;null;null;null;65;32;40;47;57;68;35;28;58;46;25;44;33;30;38;42;63;67;61;54;67;45;67;62;75;27;60;57;31;42;39;51;55;58;56;11;12;15;7;14;null;44+2;44+2;44+2;43;43;43;43;43;43+2;43+2;43+2;45+2;44+2;44+2;44+2;45+2;52+2;52+2;52+2;52+2;52+2;54+2;58+2;58+2;58+2;54+2;16+2;https://cdn.sofifa.net/players/270/944/23_120.png
222403;/player/222403/daniel-edvardsen/170073;17;73;2017-06-19 00:00:00.0;D. Edvardsen;Daniel Edvardsen;RB;61;66;250000;1000;24;1991-08-31 00:00:00.0;182;80;41;918;Bodø / Glimt;RB;21;null;2014-01-01 00:00:00.0;2017;36;Norway;null;null;null;Right;2;2;1;Medium/Medium;Lean (170-185);No;null;null;null;68;45;49;57;62;62;54;43;51;52;39;57;43;46;48;54;68;68;70;50;65;51;80;64;63;46;54;55;47;41;42;38;65;67;63;8;15;10;13;16;null;51+1;51+1;51+1;53;52;52;52;53;51+1;51+1;51+1;54+1;51+1;51+1;51+1;54+1;59+1;56+1;56+1;56+1;59+1;60+1;60+1;60+1;60+1;60+1;17+1;https://cdn.sofifa.net/players/222/403/17_120.png
231948;/player/231948/brendan-hines-ike/230009;23;9;2023-01-13 00:00:00.0;B. Hines-Ike;Brendan Daniel Hines-Ike;CB, RB;65;67;750000;2000;27;1994-11-30 00:00:00.0;185;77;39;688;DC United;SUB;4;null;2022-01-04 00:00:00.0;2023;95;United States;null;null;null;Right;3;2;1;Medium/High;Normal (185+);No;1200000;null;Leadership;57;53;54;58;65;74;50;52;63;58;47;54;48;35;56;58;59;55;65;62;64;65;73;71;76;49;71;67;39;54;42;64;66;63;61;6;12;14;13;6;null;56+2;56+2;56+2;54;54;54;54;54;55+2;55+2;55+2;55+2;57+2;57+2;57+2;55+2;61+2;63+2;63+2;63+2;61+2;61+2;65+2;65+2;65+2;61+2;15+2;https://cdn.sofifa.net/players/231/948/23_120.png
261456;/player/261456/sander-erik-kartum/230009;23;9;2023-01-13 00:00:00.0;S. Kartum;Sander Erik Kartum;CM, CDM;62;63;475000;950;26;1995-10-03 00:00:00.0;180;73;41;113459;Kristiansund;LCM;8;null;2021-01-15 00:00:00.0;2023;36;Norway;null;null;null;Right;3;2;1;Medium/Medium;Lean (170-185);No;629000;null;null;59;53;60;64;54;65;57;51;46;64;48;63;57;45;59;65;58;60;62;60;67;60;53;74;62;52;62;52;64;62;43;65;54;58;55;13;9;15;8;9;null;58+2;58+2;58+2;60;61;61;61;60;61+2;61+2;61+2;62+1;62+1;62+1;62+1;62+1;60+2;60+2;60+2;60+2;60+2;58+2;56+2;56+2;56+2;58+2;16+2;https://cdn.sofifa.net/players/261/456/23_120.png
224376;/player/224376/philipe-sampaio-azevedo/220023;22;23;2022-01-11 00:00:00.0;Philipe Sampaio;Philipe Sampaio Azevedo;CB;70;73;1800000;5000;26;1994-11-11 00:00:00.0;191;83;17;62;Guingamp;RCB;4;null;2020-07-01 00:00:00.0;2024;54;Brazil;null;null;null;Right;2;2;1;Medium/Medium;Normal (185+);No;3300000;#Strength;Leadership, Team Player;31;37;47;46;71;82;36;33;72;63;34;41;32;30;58;49;32;31;47;66;36;48;65;74;91;35;75;69;28;30;42;63;72;70;69;16;10;15;13;11;null;47+2;47+2;47+2;41;43;43;43;41;44+2;44+2;44+2;45+2;52+2;52+2;52+2;45+2;59+2;65+2;65+2;65+2;59+2;60+2;70+2;70+2;70+2;60+2;19+2;https://cdn.sofifa.net/players/224/376/22_120.png
200963;/player/200963/conor-shanosky/150016;15;16;2014-12-12 00:00:00.0;C. Shanosky;Conor Shanosky;CB;56;66;70000;3000;22;1991-12-13 00:00:00.0;193;84;39;688;DC United;RES;17;null;2010-01-01 00:00:00.0;2015;95;United States;null;null;null;Right;3;2;1;Medium/Medium;Lean (185+);No;null;null;null;51;47;52;59;53;60;42;41;64;55;44;58;63;57;53;60;50;51;68;59;43;59;55;35;72;47;63;54;50;52;55;null;55;49;44;14;9;6;5;13;null;53;53;53;53;54;54;54;53;55;55;55;53;53;53;53;53;52;55;55;55;52;52;56;56;56;52;13;https://cdn.sofifa.net/players/200/963/15_120.png
229546;/player/229546/sandro-semedo/170060;17;60;2017-05-04 00:00:00.0;S. Semedo;Sandro Emanuel Gonçalves dos Reis Pires Semedo;LM, LB;53;69;120000;2000;19;1996-12-03 00:00:00.0;177;65;61;1958;Leyton Orient;LM;22;null;2015-07-08 00:00:00.0;2017;38;Portugal;null;null;null;Left;3;2;1;Medium/Medium;Lean (170-185);No;null;null;null;71;49;45;56;29;49;45;45;32;52;40;55;39;32;41;55;72;70;56;44;81;54;43;52;53;54;39;26;48;40;49;48;33;27;23;11;11;10;6;9;null;50+1;50+1;50+1;53;52;52;52;53;51+1;51+1;51+1;52+1;46+1;46+1;46+1;52+1;43+1;40+1;40+1;40+1;43+1;41+1;36+1;36+1;36+1;41+1;13+1;https://cdn.sofifa.net/players/229/546/17_120.png
200157;/player/200157/jens-naessens/170059;17;59;2017-05-02 00:00:00.0;J. Naessens;Jens Naessens;ST, LM, RM;69;71;1300000;10000;25;1991-04-01 00:00:00.0;187;77;4;15005;Zulte-Waregem;SUB;11;Mechelen;null;2017;7;Belgium;null;null;null;Right;2;3;1;Medium/High;Lean (185+);No;null;null;Injury Prone;74;66;64;67;35;70;65;63;68;67;66;68;52;49;62;67;72;75;67;67;59;73;72;73;72;65;63;42;71;65;57;69;16;36;38;14;14;8;13;7;null;68+1;68+1;68+1;68;68;68;68;68;67+1;67+1;67+1;68+1;64+1;64+1;64+1;68+1;56+1;54+1;54+1;54+1;56+1;54+1;49+1;49+1;49+1;54+1;18+1;https://cdn.sofifa.net/players/200/157/17_120.png
271610;/player/271610/hugo-redon-almela/230009;23;9;2023-01-13 00:00:00.0;Hugo Redón;Hugo Redón Almela;CM;60;77;625000;1000;19;2003-04-19 00:00:00.0;180;70;54;1853;Levante;RES;35;null;2022-08-27 00:00:00.0;2026;45;Spain;null;null;null;Right;3;2;1;Medium/Medium;Normal (170-185);No;1400000;null;null;62;50;62;63;47;49;52;48;46;69;48;60;59;48;65;65;64;60;66;61;68;56;51;54;48;46;45;42;52;61;50;63;45;52;48;13;12;10;10;12;null;55+2;55+2;55+2;59;59;59;59;59;61+2;61+2;61+2;60+2;60+2;60+2;60+2;60+2;55+2;55+2;55+2;55+2;55+2;54+2;50+2;50+2;50+2;54+2;17+2;https://cdn.sofifa.net/players/271/610/23_120.png
256386;/player/256386/seung-min-jeon/210051;21;51;2021-07-12 00:00:00.0;Jeon Seung Min;Seung Min Jeon;CM;50;62;110000;500;19;2000-12-15 00:00:00.0;174;73;83;981;Seongnam;RES;15;null;2020-03-25 00:00:00.0;2021;167;Korea Republic;null;null;null;Left;4;2;1;Medium/High;Lean (170-185);No;160000;null;null;60;35;49;52;48;53;41;33;47;55;30;48;37;30;55;51;61;60;56;55;80;43;59;57;50;33;56;49;34;48;41;41;44;50;50;9;9;15;11;13;null;45+2;45+2;45+2;47;47;47;47;47;48+2;48+2;48+2;49+2;50+2;50+2;50+2;49+2;51+2;52+2;52+2;52+2;51+2;51+2;50+2;50+2;50+2;51+2;16+2;https://cdn.sofifa.net/players/256/386/21_120.png
230296;/player/230296/cristian-enzo-lodeira-araujo/220035;22;35;2022-02-22 00:00:00.0;Cristian Lodeira;Cristian Enzo Lodeira Araujo;ST;70;70;1600000;15000;29;1992-02-29 00:00:00.0;172;66;7;111041;Juventude;LS;27;null;2021-07-08 00:00:00.0;2024;54;Brazil;null;null;null;Right;4;3;1;Medium/Medium;Lean (170-185);No;3000000;#Acrobat;Flair, Technical Dribbler (AI);78;69;58;76;29;52;66;70;65;62;68;75;40;65;44;72;77;78;90;77;85;72;70;65;49;65;40;37;74;54;65;70;17;26;26;8;7;15;7;9;null;70;70;70;71-1;71-1;71-1;71-1;71-1;68+2;68+2;68+2;69+1;60+2;60+2;60+2;69+1;54+2;47+2;47+2;47+2;54+2;51+2;42+2;42+2;42+2;51+2;16+2;https://cdn.sofifa.net/players/230/296/22_120.png
221835;/player/221835/joo-han-song/150059;15;59;2015-09-10 00:00:00.0;Song Joo Han;宋朱涵;LB, CB, RB;59;64;100000;2000;21;1993-06-16 00:00:00.0;180;76;83;111588;Gyeongnam;LCB;22;null;2015-07-02 00:00:00.0;2020;167;Korea Republic;null;null;null;Left;3;2;1;Medium/High;Normal (170-185);No;null;null;null;74;33;41;64;59;69;56;31;38;36;27;64;37;32;33;62;72;75;71;56;69;34;60;71;72;34;59;60;49;45;30;null;60;63;61;6;12;10;6;15;null;47;47;47;56;48;48;48;56;49;49;49;55;50;50;50;55;60;54;54;54;60;59;58;58;58;59;12;https://cdn.sofifa.net/players/221/835/15_120.png
